age,gender,income,education,political_leaning,religious_level,donated_before,donation_frequency,trust_charities,charities_rated_by_effectiveness,objective_measures_help,charities_match_my_values,country,province,chosen_option,don_gender,don_age,don_identifiability,don_relatedness,don_num_recipients,don_cause,don_brand,don_location,don_region
29.0,Unknown,3450.87,Some college education,6,0,Yes,Less than once a year,0.22,0.61,0.53,0.55,France,Haute-Savoie,1,female,,unnamed,,83,medication,,Western Europe,near
29.0,Unknown,3450.87,Some college education,6,0,Yes,Less than once a year,0.22,0.61,0.53,0.55,France,Haute-Savoie,1,female,,unnamed,,84,clean water,,Western Europe,near
29.0,Unknown,3450.87,Some college education,6,0,Yes,Less than once a year,0.22,0.61,0.53,0.55,France,Haute-Savoie,1,,child,,,212,clean water,high-recognition,Western Europe,near
29.0,Unknown,3450.87,Some college education,6,0,Yes,Less than once a year,0.22,0.61,0.53,0.55,France,Haute-Savoie,1,,adult,,,131,nutritious meals,high-recognition,Western Europe,near
29.0,Unknown,3450.87,Some college education,6,0,Yes,Less than once a year,0.22,0.61,0.53,0.55,France,Haute-Savoie,1,male,,,,41,nutritious meals,low-recognition,Western Europe,near
29.0,Unknown,3450.87,Some college education,6,0,Yes,Less than once a year,0.22,0.61,0.53,0.55,France,Haute-Savoie,1,,senior,,,134,clean water,high-recognition,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,male,,,,274,medication,low-recognition,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,,senior,,,130,assault victim support,low-recognition,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,female,,unnamed,,64,nutritious meals,,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,0,,adult,unnamed,,131,assault victim support,,East Asia,far
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,,senior,,,7,medication,high-recognition,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,,senior,,,224,nutritious meals,high-recognition,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,female,,,,18,nutritious meals,low-recognition,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,,child,unnamed,,287,medication,,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,,,unnamed,,214,medication,,Western Europe,near
18.0,Male,1357.43,High school diploma,7,0,No,Unknown,0.46,0.87,0.93,0.26,France,Corse-du-Sud,1,,child,unnamed,,115,assault victim support,,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,,unnamed,,56,assault victim support,low-recognition,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,child,unnamed,,86,clean water,,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,female,,unnamed,,104,assault victim support,,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,senior,unnamed,,255,medication,,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,adult,unnamed,,207,assault victim support,,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,adult,,,121,clean water,high-recognition,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,adult,unnamed,,56,clean water,,Western Europe,near
18.0,Other,2932.69,Graduate degree,4,1,Yes,Less than once a year,1.0,0.65,0.58,0.37,France,Grand-Est,1,,,named,,45,clean water,high-recognition,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,male,,,,181,clean water,high-recognition,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,male,,,,267,clean water,low-recognition,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,,senior,,,204,nutritious meals,low-recognition,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,male,,unnamed,,199,assault victim support,,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,,,unnamed,,39,medication,,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,0,,,unnamed,,48,nutritious meals,,South Africa,far
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,,child,unnamed,,105,assault victim support,,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,female,,,,49,assault victim support,high-recognition,Western Europe,near
32.0,Female,52940.81,Less than high school,2,0,Yes,Less than once a year,0.59,0.77,0.3,0.62,France,Normandie,1,,senior,,,12,assault victim support,high-recognition,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,0,,,named,,281,nutritious meals,low-recognition,South Africa,far
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,0,male,,unnamed,,174,assault victim support,,South America,far
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,female,,unnamed,,233,medication,,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,female,,unnamed,,245,assault victim support,,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,male,,unnamed,,256,medication,,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,female,,,,111,clean water,low-recognition,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,male,,,,170,medication,low-recognition,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,male,,,,116,clean water,high-recognition,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,,adult,,,61,medication,low-recognition,Western Europe,near
18.0,Female,250.26,Unknown,9,7,Yes,Less than once a month,0.06,0.65,0.66,0.72,France,Ille-et-Vilaine,1,,,unnamed,,113,clean water,low-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,male,,unnamed,,195,medication,,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,male,,,,144,assault victim support,low-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,,child,,,111,assault victim support,low-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,female,,,,205,nutritious meals,low-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,,adult,,,200,nutritious meals,high-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,,child,,,208,assault victim support,high-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,,adult,,,114,clean water,low-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,1,,adult,,,181,clean water,low-recognition,Western Europe,near
44.0,Male,95430.37,Graduate degree,5,0,Yes,Less than once a year,0.86,1.0,0.41,1.0,France,Polynésie française,0,female,,,,33,nutritious meals,low-recognition,North Africa,far
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,female,,,,255,nutritious meals,low-recognition,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,,,named,,45,clean water,high-recognition,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,,,unnamed,,14,medication,,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,,adult,,,145,assault victim support,high-recognition,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,male,,unnamed,,208,clean water,,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,,,named,,136,assault victim support,high-recognition,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,female,,unnamed,,237,assault victim support,,Western Europe,near
19.0,Male,4287.59,Bachelor’s degree,7,0,Yes,Less than once a year,0.84,0.98,0.19,0.28,France,Corrèze,1,female,,unnamed,,26,clean water,,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,child,,,65,medication,high-recognition,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,adult,unnamed,,208,clean water,,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,adult,,,132,nutritious meals,low-recognition,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,adult,unnamed,,200,nutritious meals,,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,male,,,,23,medication,low-recognition,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,0,,adult,,,188,assault victim support,high-recognition,North America,far
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,senior,,,192,clean water,high-recognition,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,child,,,265,clean water,high-recognition,Western Europe,near
18.0,Unknown,,Graduate degree,8,0,Yes,More than once a month,0.48,0.29,0.37,0.93,France,Val-d'Oise,1,,adult,,,123,medication,low-recognition,Western Europe,near
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,1,male,,unnamed,,183,medication,,Western Europe,near
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,0,female,,unnamed,,123,nutritious meals,,North America,far
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,1,,,unnamed,,210,nutritious meals,,Western Europe,near
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,1,,adult,unnamed,,103,assault victim support,,Western Europe,near
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,0,,adult,unnamed,,16,medication,,North Africa,far
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,1,,adult,,,123,medication,low-recognition,Western Europe,near
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,1,,,named,,131,nutritious meals,high-recognition,Western Europe,near
22.0,Female,106813.75,High school diploma,10,3,Yes,Less than once a month,0.76,0.64,1.0,0.56,France,Côtes-d'Armor,1,female,,,,175,medication,high-recognition,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,,senior,unnamed,,174,assault victim support,,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,,,named,,161,assault victim support,low-recognition,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,female,,,,64,assault victim support,high-recognition,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,male,,unnamed,,32,assault victim support,,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,female,,,,211,medication,high-recognition,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,,adult,unnamed,,95,clean water,,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,,senior,unnamed,,148,clean water,,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,,adult,,,95,clean water,high-recognition,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,,,named,,27,assault victim support,low-recognition,Western Europe,near
29.0,Male,,Graduate degree,6,0,Unknown,Unknown,0.78,0.66,1.0,0.87,France,Haute-Marne,1,female,,,,208,medication,low-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,male,,,,116,assault victim support,high-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,male,,unnamed,,285,nutritious meals,,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,female,,,,208,medication,low-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,,senior,,,182,nutritious meals,high-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,male,,,,250,assault victim support,high-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,,,named,,57,clean water,high-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,female,,unnamed,,162,clean water,,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,,,unnamed,,56,assault victim support,low-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,1,,child,,,175,assault victim support,high-recognition,Western Europe,near
,Male,4411.72,High school diploma,0,0,Yes,Less than once a year,0.18,1.0,0.67,0.53,France,Gers,0,,,unnamed,,187,nutritious meals,,South Africa,far
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,,,named,,120,assault victim support,low-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,male,,,,263,assault victim support,low-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,,child,,,41,nutritious meals,high-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,,child,,,231,medication,high-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,male,,unnamed,,31,nutritious meals,,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,,,unnamed,,269,medication,high-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,,child,,,54,assault victim support,low-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,1,,,unnamed,,53,clean water,high-recognition,Western Europe,near
20.0,Unknown,,Graduate degree,5,0,Yes,Less than once a month,0.07,1.0,0.62,0.47,France,Haute-Marne,0,,,unnamed,,34,clean water,low-recognition,Central Africa,far
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,,child,unnamed,,161,clean water,,Western Europe,near
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,,senior,,,151,clean water,low-recognition,Western Europe,near
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,,,unnamed,,214,medication,,Western Europe,near
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,male,,,,77,clean water,low-recognition,Western Europe,near
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,male,,,,154,nutritious meals,high-recognition,Western Europe,near
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,male,,,,47,clean water,high-recognition,Western Europe,near
27.0,Female,1694.81,High school diploma,10,1,No,Unknown,0.0,0.59,0.56,0.75,France,Hérault,1,male,,,,159,medication,low-recognition,Western Europe,near
